contract_id,source_git_commit,source_git_branch,experiment_image,image_revision,torch_version,torch_hip_version,torch2pc_commit,checkpoint_sha256,config_sha256,split_manifest_sha256,input_sha256,target_sha256,model_seed,batch_id,execution_scope,lane,implementation_schema_id,observer_mode,record_type,sequence_index,sweep_index,output_error_norm,output_error_vjp_call_count,saved_tensor_count,saved_tensor_bytes,graph_birth_event,graph_release_event,synchronization_count,finite,passed
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ffe4f7cf4af87fac66a1eb95b37106938aa3ec05f040a75895eebc8b1815ad2c,2c927514635200b6af05ce581ebc0e18798003a37bd8952e5efc486f6a15d249,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,8,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,108,18,0.02139352634549141,1,6,111908,108,109,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ffe4f7cf4af87fac66a1eb95b37106938aa3ec05f040a75895eebc8b1815ad2c,2c927514635200b6af05ce581ebc0e18798003a37bd8952e5efc486f6a15d249,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,8,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,114,19,0.021391993388533592,1,6,111908,114,115,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,0,0,0.02382007986307144,1,6,111908,0,1,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,6,1,0.023817535489797592,1,6,111908,6,7,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,12,2,0.02381511777639389,1,6,111908,12,13,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,18,3,0.023812811821699142,1,6,111908,18,19,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,24,4,0.023810600861907005,1,6,111908,24,25,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,30,5,0.023808471858501434,1,6,111908,30,31,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,36,6,0.023806419223546982,1,6,111908,36,37,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,42,7,0.0238044373691082,1,6,111908,42,43,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,48,8,0.023802513256669044,1,6,111908,48,49,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,54,9,0.023800650611519814,1,6,111908,54,55,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,60,10,0.02379884198307991,1,6,111908,60,61,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,66,11,0.023797079920768738,1,6,111908,66,67,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,72,12,0.023795366287231445,1,6,111908,72,73,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,78,13,0.023793693631887436,1,6,111908,78,79,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,84,14,0.023792065680027008,1,6,111908,84,85,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,90,15,0.023790473118424416,1,6,111908,90,91,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,96,16,0.023788919672369957,1,6,111908,96,97,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,102,17,0.023787397891283035,1,6,111908,102,103,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,108,18,0.0237859096378088,1,6,111908,108,109,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,9,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,114,19,0.023784451186656952,1,6,111908,114,115,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,9,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,0,0,0.02703433856368065,1,6,111908,0,1,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,9,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,6,1,0.02703108824789524,1,6,111908,6,7,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,9,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,12,2,0.027027996256947517,1,6,111908,12,13,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,9,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,18,3,0.027025047689676285,1,6,111908,18,19,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,9,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,24,4,0.027022216469049454,1,6,111908,24,25,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,9,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,30,5,0.027019498869776726,1,6,111908,30,31,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,ccefbd6c6efe5e3d2b3615463d443b7cf48a811f27682073032867ed8a9e0d6f,f2bfb812f7221ff25020360a6b7b10f3579cc9c4341982a90652dd1d505d85df,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,9,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,36,6,0.027016879990696907,1,6,111908,36,37,1,True,True
