model_seed,batch_index,arm,component,zero_relation,cosine,relative_l2,max_abs,reference_norm,candidate_norm,finite,passed,comparison_kind
1,9,fixedpred,structural_contract,,,,,,,True,True,exact_state
1,9,joint_vjp,input,nonzero,0.9999999999999977,0.0,0.0,149.0258675341647,149.0258675341647,True,True,input_after_execution
1,9,joint_vjp,target,nonzero,1.0,0.0,0.0,83.78544026261365,83.78544026261365,True,True,target_after_execution
1,9,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
1,9,joint_vjp,python_rng,,,,,,,True,True,exact_state
1,9,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
1,9,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
1,9,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
1,9,joint_vjp,observer_payload,,,,,,,True,True,exact_state
1,9,joint_vjp,structural_contract,,,,,,,True,True,exact_state
2,0,fixedpred,input,nonzero,0.9999999999999984,0.0,0.0,151.6152924893543,151.6152924893543,True,True,input_after_execution
2,0,fixedpred,target,nonzero,1.0,0.0,0.0,84.07139822793481,84.07139822793481,True,True,target_after_execution
2,0,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
2,0,fixedpred,python_rng,,,,,,,True,True,exact_state
2,0,fixedpred,numpy_rng,,,,,,,True,True,exact_state
2,0,fixedpred,torch_cpu_rng,,,,,,,True,True,exact_state
2,0,fixedpred,torch_device_rng,,,,,,,True,True,exact_state
2,0,fixedpred,observer_payload,,,,,,,True,True,exact_state
2,0,fixedpred,structural_contract,,,,,,,True,True,exact_state
2,0,joint_vjp,input,nonzero,0.9999999999999984,0.0,0.0,151.6152924893543,151.6152924893543,True,True,input_after_execution
2,0,joint_vjp,target,nonzero,1.0,0.0,0.0,84.07139822793481,84.07139822793481,True,True,target_after_execution
2,0,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
2,0,joint_vjp,python_rng,,,,,,,True,True,exact_state
2,0,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
2,0,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
2,0,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
2,0,joint_vjp,observer_payload,,,,,,,True,True,exact_state
2,0,joint_vjp,structural_contract,,,,,,,True,True,exact_state
2,1,fixedpred,input,nonzero,0.9999999999999981,0.0,0.0,150.03819107932574,150.03819107932574,True,True,input_after_execution
2,1,fixedpred,target,nonzero,1.0000000000000002,0.0,0.0,83.3606621854697,83.3606621854697,True,True,target_after_execution
2,1,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
2,1,fixedpred,python_rng,,,,,,,True,True,exact_state
2,1,fixedpred,numpy_rng,,,,,,,True,True,exact_state
2,1,fixedpred,torch_cpu_rng,,,,,,,True,True,exact_state
2,1,fixedpred,torch_device_rng,,,,,,,True,True,exact_state
2,1,fixedpred,observer_payload,,,,,,,True,True,exact_state
2,1,fixedpred,structural_contract,,,,,,,True,True,exact_state
2,1,joint_vjp,input,nonzero,0.9999999999999981,0.0,0.0,150.03819107932574,150.03819107932574,True,True,input_after_execution
2,1,joint_vjp,target,nonzero,1.0000000000000002,0.0,0.0,83.3606621854697,83.3606621854697,True,True,target_after_execution
2,1,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
2,1,joint_vjp,python_rng,,,,,,,True,True,exact_state
2,1,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
2,1,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
2,1,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
2,1,joint_vjp,observer_payload,,,,,,,True,True,exact_state
2,1,joint_vjp,structural_contract,,,,,,,True,True,exact_state
2,2,fixedpred,input,nonzero,0.9999999999999958,0.0,0.0,152.91439869860565,152.91439869860565,True,True,input_after_execution
2,2,fixedpred,target,nonzero,1.0000000000000002,0.0,0.0,83.31266410336426,83.31266410336426,True,True,target_after_execution
2,2,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
2,2,fixedpred,python_rng,,,,,,,True,True,exact_state
2,2,fixedpred,numpy_rng,,,,,,,True,True,exact_state
2,2,fixedpred,torch_cpu_rng,,,,,,,True,True,exact_state
2,2,fixedpred,torch_device_rng,,,,,,,True,True,exact_state
2,2,fixedpred,observer_payload,,,,,,,True,True,exact_state
2,2,fixedpred,structural_contract,,,,,,,True,True,exact_state
2,2,joint_vjp,input,nonzero,0.9999999999999958,0.0,0.0,152.91439869860565,152.91439869860565,True,True,input_after_execution
2,2,joint_vjp,target,nonzero,1.0000000000000002,0.0,0.0,83.31266410336426,83.31266410336426,True,True,target_after_execution
2,2,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
2,2,joint_vjp,python_rng,,,,,,,True,True,exact_state
2,2,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
2,2,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
2,2,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
2,2,joint_vjp,observer_payload,,,,,,,True,True,exact_state
2,2,joint_vjp,structural_contract,,,,,,,True,True,exact_state
2,3,fixedpred,input,nonzero,0.9999999999999968,0.0,0.0,147.12422083328755,147.12422083328755,True,True,input_after_execution
2,3,fixedpred,target,nonzero,1.0,0.0,0.0,84.84692098125895,84.84692098125895,True,True,target_after_execution
2,3,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
2,3,fixedpred,python_rng,,,,,,,True,True,exact_state
2,3,fixedpred,numpy_rng,,,,,,,True,True,exact_state
2,3,fixedpred,torch_cpu_rng,,,,,,,True,True,exact_state
2,3,fixedpred,torch_device_rng,,,,,,,True,True,exact_state
2,3,fixedpred,observer_payload,,,,,,,True,True,exact_state
2,3,fixedpred,structural_contract,,,,,,,True,True,exact_state
2,3,joint_vjp,input,nonzero,0.9999999999999968,0.0,0.0,147.12422083328755,147.12422083328755,True,True,input_after_execution
2,3,joint_vjp,target,nonzero,1.0,0.0,0.0,84.84692098125895,84.84692098125895,True,True,target_after_execution
2,3,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
2,3,joint_vjp,python_rng,,,,,,,True,True,exact_state
2,3,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
2,3,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
2,3,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
2,3,joint_vjp,observer_payload,,,,,,,True,True,exact_state
2,3,joint_vjp,structural_contract,,,,,,,True,True,exact_state
2,4,fixedpred,input,nonzero,0.9999999999999987,0.0,0.0,149.9084309602494,149.9084309602494,True,True,input_after_execution
2,4,fixedpred,target,nonzero,1.0,0.0,0.0,88.14760348415605,88.14760348415605,True,True,target_after_execution
2,4,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
2,4,fixedpred,python_rng,,,,,,,True,True,exact_state
2,4,fixedpred,numpy_rng,,,,,,,True,True,exact_state
2,4,fixedpred,torch_cpu_rng,,,,,,,True,True,exact_state
2,4,fixedpred,torch_device_rng,,,,,,,True,True,exact_state
2,4,fixedpred,observer_payload,,,,,,,True,True,exact_state
2,4,fixedpred,structural_contract,,,,,,,True,True,exact_state
2,4,joint_vjp,input,nonzero,0.9999999999999987,0.0,0.0,149.9084309602494,149.9084309602494,True,True,input_after_execution
2,4,joint_vjp,target,nonzero,1.0,0.0,0.0,88.14760348415605,88.14760348415605,True,True,target_after_execution
2,4,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
2,4,joint_vjp,python_rng,,,,,,,True,True,exact_state
2,4,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
2,4,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
2,4,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
2,4,joint_vjp,observer_payload,,,,,,,True,True,exact_state
2,4,joint_vjp,structural_contract,,,,,,,True,True,exact_state
2,5,fixedpred,input,nonzero,0.9999999999999921,0.0,0.0,150.15325275679672,150.15325275679672,True,True,input_after_execution
2,5,fixedpred,target,nonzero,1.0,0.0,0.0,85.81957818586619,85.81957818586619,True,True,target_after_execution
2,5,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
2,5,fixedpred,python_rng,,,,,,,True,True,exact_state
2,5,fixedpred,numpy_rng,,,,,,,True,True,exact_state
2,5,fixedpred,torch_cpu_rng,,,,,,,True,True,exact_state
2,5,fixedpred,torch_device_rng,,,,,,,True,True,exact_state
2,5,fixedpred,observer_payload,,,,,,,True,True,exact_state
2,5,fixedpred,structural_contract,,,,,,,True,True,exact_state
2,5,joint_vjp,input,nonzero,0.9999999999999921,0.0,0.0,150.15325275679672,150.15325275679672,True,True,input_after_execution
2,5,joint_vjp,target,nonzero,1.0,0.0,0.0,85.81957818586619,85.81957818586619,True,True,target_after_execution
2,5,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
2,5,joint_vjp,python_rng,,,,,,,True,True,exact_state
2,5,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
2,5,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
2,5,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
2,5,joint_vjp,observer_payload,,,,,,,True,True,exact_state
2,5,joint_vjp,structural_contract,,,,,,,True,True,exact_state
2,6,fixedpred,input,nonzero,0.9999999999999979,0.0,0.0,148.67282061454674,148.67282061454674,True,True,input_after_execution
2,6,fixedpred,target,nonzero,0.9999999999999999,0.0,0.0,85.18215775618742,85.18215775618742,True,True,target_after_execution
2,6,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
2,6,fixedpred,python_rng,,,,,,,True,True,exact_state
2,6,fixedpred,numpy_rng,,,,,,,True,True,exact_state
2,6,fixedpred,torch_cpu_rng,,,,,,,True,True,exact_state
2,6,fixedpred,torch_device_rng,,,,,,,True,True,exact_state
2,6,fixedpred,observer_payload,,,,,,,True,True,exact_state
2,6,fixedpred,structural_contract,,,,,,,True,True,exact_state
2,6,joint_vjp,input,nonzero,0.9999999999999979,0.0,0.0,148.67282061454674,148.67282061454674,True,True,input_after_execution
2,6,joint_vjp,target,nonzero,0.9999999999999999,0.0,0.0,85.18215775618742,85.18215775618742,True,True,target_after_execution
2,6,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
2,6,joint_vjp,python_rng,,,,,,,True,True,exact_state
2,6,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
2,6,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
2,6,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
2,6,joint_vjp,observer_payload,,,,,,,True,True,exact_state
2,6,joint_vjp,structural_contract,,,,,,,True,True,exact_state
2,7,fixedpred,input,nonzero,0.9999999999999948,0.0,0.0,152.0832759250558,152.0832759250558,True,True,input_after_execution
2,7,fixedpred,target,nonzero,1.0000000000000002,0.0,0.0,89.14594774862175,89.14594774862175,True,True,target_after_execution
2,7,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
2,7,fixedpred,python_rng,,,,,,,True,True,exact_state
2,7,fixedpred,numpy_rng,,,,,,,True,True,exact_state
2,7,fixedpred,torch_cpu_rng,,,,,,,True,True,exact_state
2,7,fixedpred,torch_device_rng,,,,,,,True,True,exact_state
2,7,fixedpred,observer_payload,,,,,,,True,True,exact_state
2,7,fixedpred,structural_contract,,,,,,,True,True,exact_state
2,7,joint_vjp,input,nonzero,0.9999999999999948,0.0,0.0,152.0832759250558,152.0832759250558,True,True,input_after_execution
2,7,joint_vjp,target,nonzero,1.0000000000000002,0.0,0.0,89.14594774862175,89.14594774862175,True,True,target_after_execution
2,7,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
2,7,joint_vjp,python_rng,,,,,,,True,True,exact_state
2,7,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
2,7,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
2,7,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
2,7,joint_vjp,observer_payload,,,,,,,True,True,exact_state
2,7,joint_vjp,structural_contract,,,,,,,True,True,exact_state
2,8,fixedpred,input,nonzero,0.9999999999999978,0.0,0.0,151.68917320283046,151.68917320283046,True,True,input_after_execution
2,8,fixedpred,target,nonzero,1.0,0.0,0.0,86.57944328765345,86.57944328765345,True,True,target_after_execution
2,8,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
2,8,fixedpred,python_rng,,,,,,,True,True,exact_state
2,8,fixedpred,numpy_rng,,,,,,,True,True,exact_state
2,8,fixedpred,torch_cpu_rng,,,,,,,True,True,exact_state
2,8,fixedpred,torch_device_rng,,,,,,,True,True,exact_state
2,8,fixedpred,observer_payload,,,,,,,True,True,exact_state
2,8,fixedpred,structural_contract,,,,,,,True,True,exact_state
2,8,joint_vjp,input,nonzero,0.9999999999999978,0.0,0.0,151.68917320283046,151.68917320283046,True,True,input_after_execution
2,8,joint_vjp,target,nonzero,1.0,0.0,0.0,86.57944328765345,86.57944328765345,True,True,target_after_execution
2,8,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
2,8,joint_vjp,python_rng,,,,,,,True,True,exact_state
2,8,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
2,8,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
2,8,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
2,8,joint_vjp,observer_payload,,,,,,,True,True,exact_state
2,8,joint_vjp,structural_contract,,,,,,,True,True,exact_state
2,9,fixedpred,input,nonzero,0.9999999999999977,0.0,0.0,149.0258675341647,149.0258675341647,True,True,input_after_execution
2,9,fixedpred,target,nonzero,1.0,0.0,0.0,83.78544026261365,83.78544026261365,True,True,target_after_execution
2,9,fixedpred,optimizer_scalar_state,,,,,,,True,True,exact_state
2,9,fixedpred,python_rng,,,,,,,True,True,exact_state
2,9,fixedpred,numpy_rng,,,,,,,True,True,exact_state
2,9,fixedpred,torch_cpu_rng,,,,,,,True,True,exact_state
2,9,fixedpred,torch_device_rng,,,,,,,True,True,exact_state
2,9,fixedpred,observer_payload,,,,,,,True,True,exact_state
2,9,fixedpred,structural_contract,,,,,,,True,True,exact_state
2,9,joint_vjp,input,nonzero,0.9999999999999977,0.0,0.0,149.0258675341647,149.0258675341647,True,True,input_after_execution
2,9,joint_vjp,target,nonzero,1.0,0.0,0.0,83.78544026261365,83.78544026261365,True,True,target_after_execution
2,9,joint_vjp,optimizer_scalar_state,,,,,,,True,True,exact_state
2,9,joint_vjp,python_rng,,,,,,,True,True,exact_state
2,9,joint_vjp,numpy_rng,,,,,,,True,True,exact_state
2,9,joint_vjp,torch_cpu_rng,,,,,,,True,True,exact_state
2,9,joint_vjp,torch_device_rng,,,,,,,True,True,exact_state
2,9,joint_vjp,observer_payload,,,,,,,True,True,exact_state
2,9,joint_vjp,structural_contract,,,,,,,True,True,exact_state
